latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.059753,-118.2375,91.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),dew_point_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),wind_direction_10m (°)
2020-04-06T18:00,13.6,0.50,12.1,91,13.8,227
2020-04-06T19:00,14.1,0.20,12.4,90,9.7,225
2020-04-06T20:00,14.8,0.20,12.6,86,8.9,223
2020-04-06T21:00,15.6,0.10,11.5,77,7.1,229
2020-04-06T22:00,16.0,0.00,8.9,63,12.1,233
2020-04-06T23:00,14.9,0.00,8.1,64,13.3,237
2020-04-07T00:00,14.8,0.00,9.8,72,3.8,229
2020-04-07T01:00,14.1,0.00,9.4,74,2.0,225
2020-04-07T02:00,13.4,0.10,10.7,84,2.7,23
2020-04-07T03:00,12.7,0.00,11.2,91,2.0,45
2020-04-07T04:00,12.4,0.10,11.4,93,6.2,100
2020-04-07T05:00,12.1,0.30,11.4,96,4.2,70
2020-04-07T06:00,11.8,0.40,11.2,96,4.7,351
2020-04-07T07:00,11.6,0.20,10.8,95,5.4,352
2020-04-07T08:00,11.6,0.10,10.4,93,1.5,45
2020-04-07T09:00,11.4,0.00,10.5,94,1.5,104
2020-04-07T10:00,10.7,0.00,10.1,96,3.0,104
2020-04-07T11:00,10.3,0.00,9.9,97,3.1,69
2020-04-07T12:00,10.3,0.00,9.7,96,5.5,328
2020-04-07T13:00,10.4,0.10,9.4,94,3.1,234
2020-04-07T14:00,10.8,0.90,9.8,93,3.3,354
2020-04-07T15:00,11.4,0.10,10.1,91,4.3,24
2020-04-07T16:00,12.4,0.00,10.2,86,3.9,56
2020-04-07T17:00,13.5,0.10,9.9,79,2.4,117
2020-04-07T18:00,13.6,0.20,9.5,76,1.5,45
2020-04-07T19:00,14.9,0.00,9.4,70,2.5,315
2020-04-07T20:00,16.1,0.00,9.1,63,2.2,90
2020-04-07T21:00,15.9,0.00,9.9,68,11.5,92
2020-04-07T22:00,15.5,0.20,10.6,73,15.6,83
2020-04-07T23:00,15.4,0.70,10.1,71,20.0,108
2020-04-08T00:00,13.2,1.40,11.4,89,8.9,212
2020-04-08T01:00,12.7,1.80,11.2,91,5.9,256
2020-04-08T02:00,12.6,3.60,11.8,95,4.3,228
2020-04-08T03:00,11.4,3.40,10.3,93,7.9,231
2020-04-08T04:00,11.2,0.40,9.6,89,5.3,242
2020-04-08T05:00,11.1,0.30,10.1,94,3.3,96
2020-04-08T06:00,10.7,0.30,9.6,93,11.6,173
2020-04-08T07:00,10.6,0.50,9.2,91,7.0,159
2020-04-08T08:00,10.4,0.80,9.7,96,5.4,94
2020-04-08T09:00,10.2,1.80,9.9,98,6.2,97
2020-04-08T10:00,10.4,2.40,10.0,98,5.2,65
2020-04-08T11:00,10.4,1.50,9.7,96,4.6,18
2020-04-08T12:00,9.7,0.60,8.8,94,2.3,252
2020-04-08T13:00,9.6,0.60,8.4,93,2.9,7
2020-04-08T14:00,9.3,0.20,8.9,97,3.4,342
2020-04-08T15:00,10.2,0.10,9.0,92,3.7,259
2020-04-08T16:00,11.4,0.00,8.6,83,1.8,270
2020-04-08T17:00,12.4,0.00,8.9,79,2.9,240
2020-04-08T18:00,13.8,0.10,9.2,74,2.3,231
2020-04-08T19:00,14.1,0.20,9.5,74,4.9,216
2020-04-08T20:00,14.6,0.20,8.4,67,8.9,201
2020-04-08T21:00,14.2,0.10,6.2,58,13.4,211
2020-04-08T22:00,14.9,0.20,6.4,57,12.3,218
2020-04-08T23:00,14.6,0.10,5.6,55,12.7,209
2020-04-09T00:00,13.3,0.00,7.8,69,10.7,222
2020-04-09T01:00,13.3,0.00,7.2,66,4.1,195
2020-04-09T02:00,12.4,0.10,8.4,77,3.1,111
2020-04-09T03:00,10.9,1.20,9.4,90,6.9,43
2020-04-09T04:00,10.5,0.20,8.7,89,14.8,67
2020-04-09T05:00,10.0,0.30,7.8,86,13.7,76
2020-04-09T06:00,9.9,0.40,7.9,87,13.3,90
2020-04-09T07:00,9.8,0.30,7.7,87,14.8,84
2020-04-09T08:00,9.9,0.20,7.8,87,14.1,84
2020-04-09T09:00,9.8,0.20,7.7,87,12.4,80
2020-04-09T10:00,9.9,0.10,7.7,86,11.5,88
2020-04-09T11:00,9.7,0.00,7.4,86,13.3,90
2020-04-09T12:00,10.2,0.00,8.2,87,11.0,109
2020-04-09T13:00,10.3,0.90,8.8,90,13.1,99
2020-04-09T14:00,10.3,1.00,8.8,90,13.6,78
2020-04-09T15:00,10.4,1.30,7.8,84,16.0,82
2020-04-09T16:00,10.8,1.30,8.4,85,17.1,83
2020-04-09T17:00,11.1,1.10,8.9,86,16.3,84
2020-04-09T18:00,11.6,0.80,9.1,85,14.4,91
2020-04-09T19:00,12.2,0.40,9.1,81,12.4,100
2020-04-09T20:00,12.4,0.60,9.4,82,11.5,104
2020-04-09T21:00,12.6,0.60,9.9,84,11.0,113
2020-04-09T22:00,12.3,0.50,9.9,86,11.4,118
2020-04-09T23:00,12.1,1.00,9.9,86,12.1,107
2020-04-10T00:00,11.0,1.80,9.4,90,12.7,82
2020-04-10T01:00,10.9,2.50,10.0,94,13.0,90
2020-04-10T02:00,10.6,1.30,8.5,87,13.0,88
2020-04-10T03:00,10.3,0.90,7.8,85,13.6,73
2020-04-10T04:00,10.2,0.90,7.8,85,11.2,57
2020-04-10T05:00,9.9,0.90,8.5,91,9.5,53
2020-04-10T06:00,9.9,0.80,8.6,92,10.7,57
2020-04-10T07:00,10.1,0.80,7.8,86,14.0,55
2020-04-10T08:00,9.9,0.50,7.3,84,12.0,46
2020-04-10T09:00,9.8,0.40,7.3,85,9.7,39
2020-04-10T10:00,9.6,0.30,7.2,86,8.7,38
2020-04-10T11:00,9.4,0.70,7.2,86,10.7,40
2020-04-10T12:00,9.4,0.70,8.0,91,7.9,51
2020-04-10T13:00,9.9,0.30,7.6,86,7.2,53
2020-04-10T14:00,10.4,0.40,7.4,82,9.7,42
2020-04-10T15:00,11.1,0.20,7.9,81,10.9,46
2020-04-10T16:00,11.8,0.20,8.0,78,11.2,45
2020-04-10T17:00,13.1,0.80,7.4,69,17.5,76
2020-04-10T18:00,13.1,0.10,6.9,66,19.5,74
2020-04-10T19:00,13.8,0.20,6.9,64,18.7,67
2020-04-10T20:00,14.2,0.30,7.5,64,14.7,79
2020-04-10T21:00,13.6,0.30,7.6,67,14.2,74
2020-04-10T22:00,13.9,0.20,7.6,66,5.4,48
2020-04-10T23:00,13.1,2.00,8.2,72,7.3,349
2020-04-11T00:00,15.6,0.50,8.4,62,13.4,66
2020-04-11T01:00,14.6,0.00,8.4,66,9.2,79
2020-04-11T02:00,13.4,0.00,9.3,76,5.1,86
2020-04-11T03:00,12.2,0.00,9.4,83,6.4,74
2020-04-11T04:00,11.1,0.00,8.4,83,4.0,333
2020-04-11T05:00,10.6,0.00,7.7,82,3.8,343
2020-04-11T06:00,10.2,0.00,7.2,82,4.3,360
2020-04-11T07:00,9.9,0.00,7.1,82,5.0,339
2020-04-11T08:00,10.9,0.00,7.1,77,6.1,267
2020-04-11T09:00,9.6,0.00,7.1,85,6.1,135
2020-04-11T10:00,8.8,0.00,6.9,88,2.0,45
2020-04-11T11:00,7.8,0.00,6.7,93,5.1,86
2020-04-11T12:00,7.8,0.00,7.6,98,7.2,87
2020-04-11T13:00,8.7,0.00,8.6,99,9.1,83
2020-04-11T14:00,9.6,0.00,9.4,99,9.7,90
2020-04-11T15:00,11.1,0.00,10.0,93,11.5,92
2020-04-11T16:00,12.8,0.00,10.7,87,10.9,107
2020-04-11T17:00,14.4,0.00,10.9,79,9.3,126
2020-04-11T18:00,15.9,0.00,10.8,71,6.3,114
2020-04-11T19:00,17.7,0.00,11.4,66,6.3,149
2020-04-11T20:00,19.6,0.00,11.9,61,6.2,187
2020-04-11T21:00,21.0,0.00,12.4,58,11.8,220
2020-04-11T22:00,19.4,0.00,12.9,66,19.1,224
2020-04-11T23:00,17.9,0.00,11.6,67,15.3,231
2020-04-12T00:00,17.5,0.00,11.6,69,11.9,235
2020-04-12T01:00,16.6,0.00,11.4,71,10.4,214
2020-04-12T02:00,15.2,0.00,11.9,80,7.1,210
2020-04-12T03:00,13.7,0.00,12.1,90,5.7,198
2020-04-12T04:00,12.9,0.00,12.2,96,4.5,166
2020-04-12T05:00,12.3,0.00,12.0,98,5.6,140
2020-04-12T06:00,11.9,0.00,11.8,99,6.8,122
2020-04-12T07:00,11.8,0.00,11.7,99,6.7,106
2020-04-12T08:00,11.9,0.00,11.8,99,6.7,106
2020-04-12T09:00,11.9,0.00,11.9,100,7.1,105
2020-04-12T10:00,12.1,0.00,12.0,100,8.2,105
2020-04-12T11:00,12.2,0.00,12.1,99,10.4,110
2020-04-12T12:00,12.8,0.00,12.7,100,7.6,90
2020-04-12T13:00,12.6,0.10,12.1,97,10.4,88
2020-04-12T14:00,12.4,0.00,11.2,93,10.5,84
2020-04-12T15:00,13.2,0.00,10.5,83,11.2,96
2020-04-12T16:00,13.9,0.00,10.9,82,10.5,106
2020-04-12T17:00,14.6,0.10,10.8,78,10.4,124
2020-04-12T18:00,15.3,0.10,10.9,75,11.3,143
2020-04-12T19:00,15.2,0.30,11.1,77,11.5,166
2020-04-12T20:00,16.0,0.50,11.2,73,11.2,178
2020-04-12T21:00,16.1,0.40,11.4,73,11.6,175
2020-04-12T22:00,16.3,0.20,11.3,72,12.4,163
2020-04-12T23:00,16.5,0.00,11.1,70,12.4,163
2020-04-13T00:00,15.8,0.10,11.2,74,14.8,181
2020-04-13T01:00,15.4,0.10,11.1,75,12.2,182
2020-04-13T02:00,14.6,0.10,11.6,83,7.8,193
2020-04-13T03:00,14.0,0.00,12.1,89,4.8,207
2020-04-13T04:00,13.6,0.10,12.3,92,3.1,216
2020-04-13T05:00,13.4,0.10,12.3,93,1.6,207
2020-04-13T06:00,13.2,0.20,12.5,95,0.4,360
2020-04-13T07:00,13.1,0.10,12.1,93,1.1,18
2020-04-13T08:00,13.0,0.00,12.1,94,0.8,297
2020-04-13T09:00,12.9,0.00,12.2,96,1.1,252
2020-04-13T10:00,12.9,0.00,12.1,95,1.8,233
2020-04-13T11:00,12.7,0.00,12.0,96,1.1,270
2020-04-13T12:00,12.9,0.00,12.6,97,2.6,326
2020-04-13T13:00,13.1,0.00,12.1,93,2.6,344
2020-04-13T14:00,13.0,0.00,12.1,95,1.1,270
2020-04-13T15:00,13.7,0.00,12.0,89,1.3,214
2020-04-13T16:00,14.8,0.00,11.6,81,1.5,284
2020-04-13T17:00,16.3,0.00,11.2,72,1.8,323
2020-04-13T18:00,17.4,0.00,11.0,66,4.4,261
2020-04-13T19:00,17.3,0.00,12.1,71,14.8,236
2020-04-13T20:00,16.1,0.00,11.4,73,19.3,241
2020-04-13T21:00,16.4,0.00,11.4,73,17.1,240
2020-04-13T22:00,16.8,0.00,11.4,71,13.0,236
2020-04-13T23:00,16.3,0.00,11.4,73,13.8,219
2020-04-14T00:00,15.3,0.00,10.9,75,9.4,227
2020-04-14T01:00,15.0,0.00,10.7,75,7.4,231
2020-04-14T02:00,13.9,0.00,10.6,81,9.0,217
2020-04-14T03:00,12.3,0.00,10.6,90,6.6,229
2020-04-14T04:00,12.2,0.00,10.5,89,4.6,231
2020-04-14T05:00,12.4,0.00,10.6,88,1.4,90
2020-04-14T06:00,11.4,0.00,10.2,92,3.7,79
2020-04-14T07:00,11.1,0.00,9.9,92,7.2,63
2020-04-14T08:00,10.6,0.00,9.4,92,8.5,54
2020-04-14T09:00,10.3,0.00,9.2,93,7.1,41
2020-04-14T10:00,10.2,0.00,9.4,95,5.3,28
2020-04-14T11:00,10.2,0.00,9.6,96,2.9,30
2020-04-14T12:00,11.4,0.00,11.2,99,6.1,28
2020-04-14T13:00,11.1,0.00,10.9,99,6.0,25
2020-04-14T14:00,10.7,0.00,10.6,100,6.2,350
2020-04-14T15:00,10.4,0.00,10.3,99,7.4,299
2020-04-14T16:00,11.0,0.00,10.1,94,5.1,266
2020-04-14T17:00,13.9,0.00,10.9,82,6.0,237
2020-04-14T18:00,16.5,0.00,11.6,73,6.9,231
2020-04-14T19:00,19.0,0.00,11.5,62,8.7,228
2020-04-14T20:00,21.2,0.00,12.0,56,11.0,229
2020-04-14T21:00,22.2,0.00,13.1,56,14.8,231
2020-04-14T22:00,22.5,0.00,14.1,59,16.6,231
2020-04-14T23:00,22.8,0.00,15.2,62,15.9,231
2020-04-15T00:00,22.2,0.00,13.1,56,18.3,238
2020-04-15T01:00,21.2,0.00,13.9,63,15.6,232
2020-04-15T02:00,19.0,0.00,14.6,76,6.1,220
2020-04-15T03:00,18.0,0.00,13.4,75,3.2,90
2020-04-15T04:00,14.8,0.00,12.6,87,5.7,35
2020-04-15T05:00,12.8,0.00,10.3,85,4.2,20
2020-04-15T06:00,11.4,0.00,8.7,83,3.6,37
2020-04-15T07:00,10.3,0.00,6.6,78,3.3,6
2020-04-15T08:00,9.6,0.00,5.4,75,3.0,14
2020-04-15T09:00,9.5,0.00,4.8,73,2.2,9
2020-04-15T10:00,9.5,0.00,4.2,70,3.0,14
2020-04-15T11:00,9.1,0.00,3.8,70,3.7,11
2020-04-15T12:00,8.4,0.00,4.2,75,5.9,43
2020-04-15T13:00,9.8,0.00,3.5,65,6.6,45
2020-04-15T14:00,11.9,0.00,3.6,57,6.6,49
2020-04-15T15:00,15.6,0.00,4.6,48,6.6,68
2020-04-15T16:00,18.4,0.00,5.1,42,4.0,85
2020-04-15T17:00,20.5,0.00,5.7,38,2.7,113
2020-04-15T18:00,22.3,0.00,6.1,35,2.6,164
2020-04-15T19:00,23.8,0.00,6.8,33,3.3,186
2020-04-15T20:00,25.0,0.00,8.1,34,6.6,209
2020-04-15T21:00,25.1,0.00,9.9,38,12.7,225
2020-04-15T22:00,24.2,0.00,7.8,35,17.3,234
2020-04-15T23:00,23.0,0.00,7.9,38,17.2,237
2020-04-16T00:00,23.0,0.00,8.8,40,16.7,237
2020-04-16T01:00,21.9,0.00,10.1,47,13.9,233
2020-04-16T02:00,19.3,0.00,10.8,58,10.0,244
2020-04-16T03:00,16.5,0.00,11.1,70,7.0,258
2020-04-16T04:00,16.1,0.00,10.9,71,6.9,264
2020-04-16T05:00,14.0,0.00,11.1,83,4.5,119
2020-04-16T06:00,13.2,0.00,11.2,88,7.9,106
2020-04-16T07:00,12.2,0.00,10.4,88,7.9,93
2020-04-16T08:00,11.9,0.00,9.9,88,7.3,101
2020-04-16T09:00,11.4,0.00,9.7,89,6.7,106
2020-04-16T10:00,11.2,0.00,9.4,88,7.0,102
2020-04-16T11:00,11.3,0.00,9.4,88,9.2,101
2020-04-16T12:00,11.4,0.00,10.1,92,8.0,95
2020-04-16T13:00,11.4,0.00,9.7,89,6.8,93
2020-04-16T14:00,12.1,0.00,9.6,85,6.9,96
2020-04-16T15:00,14.6,0.00,10.9,78,5.8,120
2020-04-16T16:00,16.6,0.00,10.9,69,6.9,129
2020-04-16T17:00,18.2,0.00,11.1,63,9.4,130
2020-04-16T18:00,19.7,0.00,11.9,61,12.0,134
2020-04-16T19:00,20.9,0.00,12.4,58,14.0,138
2020-04-16T20:00,21.7,0.00,11.6,53,14.9,143
2020-04-16T21:00,22.1,0.00,10.8,49,15.0,150
2020-04-16T22:00,22.0,0.00,9.9,46,14.7,158
2020-04-16T23:00,21.4,0.00,9.9,48,13.9,170
2020-04-17T00:00,20.0,0.00,11.7,59,14.5,207
2020-04-17T01:00,18.0,0.00,12.6,70,11.2,213
2020-04-17T02:00,16.1,0.00,12.4,78,10.9,214
2020-04-17T03:00,14.4,0.00,12.4,88,9.7,222
2020-04-17T04:00,13.8,0.00,12.2,90,6.9,227
2020-04-17T05:00,13.2,0.00,12.2,94,3.6,174
2020-04-17T06:00,12.6,0.00,11.9,95,4.0,153
2020-04-17T07:00,12.9,0.00,11.9,94,3.0,166
2020-04-17T08:00,11.9,0.00,11.6,98,2.2,81
2020-04-17T09:00,11.8,0.00,11.8,100,7.4,119
2020-04-17T10:00,11.6,0.00,11.5,100,6.0,123
2020-04-17T11:00,11.4,0.00,11.4,100,4.9,107
2020-04-17T12:00,12.2,0.00,12.1,100,3.9,68
2020-04-17T13:00,12.6,0.00,12.1,97,3.3,77
2020-04-17T14:00,13.0,0.00,12.0,94,3.2,117
2020-04-17T15:00,13.5,0.00,11.9,90,2.8,130
2020-04-17T16:00,14.2,0.00,11.6,85,2.2,171
2020-04-17T17:00,14.6,0.10,11.8,84,0.8,207
2020-04-17T18:00,15.2,0.20,12.2,82,4.1,75
2020-04-17T19:00,16.9,0.20,11.2,69,10.1,125
2020-04-17T20:00,18.4,0.10,9.9,58,11.3,153
2020-04-17T21:00,19.0,0.00,9.2,53,12.1,168
2020-04-17T22:00,19.2,0.00,9.1,52,13.6,191
2020-04-17T23:00,18.8,0.00,8.9,53,12.6,211
2020-04-18T00:00,17.7,0.00,10.0,61,10.4,224
2020-04-18T01:00,16.8,0.00,9.8,63,10.1,243
2020-04-18T02:00,15.9,0.00,9.9,68,7.6,251
2020-04-18T03:00,14.3,0.00,10.6,79,7.4,231
2020-04-18T04:00,13.8,0.00,11.4,86,8.5,234
2020-04-18T05:00,13.8,0.00,11.9,88,4.0,270
2020-04-18T06:00,13.9,0.00,12.0,89,0.4,90
2020-04-18T07:00,13.6,0.00,12.2,92,3.9,112
2020-04-18T08:00,13.4,0.00,12.4,94,3.9,124
2020-04-18T09:00,12.8,0.00,12.2,96,2.9,90
2020-04-18T10:00,11.9,0.00,11.6,98,4.7,90
2020-04-18T11:00,12.1,0.10,11.6,97,4.4,99
2020-04-18T12:00,12.9,0.10,11.7,93,6.1,90
2020-04-18T13:00,13.4,0.30,12.5,94,5.0,120
2020-04-18T14:00,13.8,0.10,12.4,92,1.8,101
2020-04-18T15:00,14.1,0.10,12.1,88,0.5,225
2020-04-18T16:00,14.9,0.30,11.9,82,2.9,240
2020-04-18T17:00,16.3,0.20,11.7,74,5.4,233
2020-04-18T18:00,17.5,0.30,11.6,69,7.9,227
2020-04-18T19:00,18.1,0.20,11.2,64,14.3,223
2020-04-18T20:00,18.1,0.00,10.2,60,17.6,226
2020-04-18T21:00,18.4,0.00,10.0,58,14.6,230
2020-04-18T22:00,19.0,0.00,10.0,56,14.6,230
2020-04-18T23:00,18.1,0.00,10.0,59,16.8,228
2020-04-19T00:00,17.2,0.00,8.2,56,19.9,235
2020-04-19T01:00,16.3,0.00,8.4,60,17.3,234
2020-04-19T02:00,15.4,0.00,9.8,69,11.8,232
2020-04-19T03:00,14.9,0.00,10.7,76,7.1,229
2020-04-19T04:00,14.1,0.00,10.9,81,5.9,232
2020-04-19T05:00,13.0,0.00,10.8,87,4.8,243
2020-04-19T06:00,12.6,0.00,10.2,85,5.0,270
2020-04-19T07:00,12.6,0.00,9.9,84,1.8,217
2020-04-19T08:00,12.1,0.00,9.9,86,1.0,45
2020-04-19T09:00,10.6,0.00,9.6,94,3.8,49
2020-04-19T10:00,10.4,0.00,9.5,94,3.7,61
2020-04-19T11:00,9.9,0.00,9.2,95,5.2,74
2020-04-19T12:00,10.4,0.00,9.6,95,3.2,27
2020-04-19T13:00,11.1,0.00,10.1,94,2.6,34
2020-04-19T14:00,12.1,0.00,10.3,89,2.6,106
2020-04-19T15:00,13.3,0.00,10.9,86,2.6,146
2020-04-19T16:00,14.8,0.00,10.1,73,4.9,197
2020-04-19T17:00,16.5,0.00,9.9,65,10.0,218
2020-04-19T18:00,16.7,0.00,10.1,65,12.6,233
2020-04-19T19:00,17.1,0.00,10.2,64,8.7,232
2020-04-19T20:00,18.2,0.00,10.2,60,8.7,218
2020-04-19T21:00,19.2,0.00,10.3,56,13.0,219
2020-04-19T22:00,18.5,0.00,10.4,59,17.3,225
2020-04-19T23:00,17.7,0.00,10.1,61,18.0,233
2020-04-20T00:00,17.5,0.00,9.7,60,17.8,238
2020-04-20T01:00,16.5,0.00,9.9,65,15.3,243
2020-04-20T02:00,15.8,0.00,10.1,69,10.4,226
2020-04-20T03:00,14.6,0.00,10.6,76,8.9,223
2020-04-20T04:00,14.4,0.00,11.0,80,6.7,234
2020-04-20T05:00,14.1,0.00,11.2,83,6.0,245
2020-04-20T06:00,13.6,0.00,10.9,84,7.1,246
2020-04-20T07:00,12.6,0.00,11.1,91,4.0,260
2020-04-20T08:00,12.0,0.00,10.6,91,4.2,250
2020-04-20T09:00,11.6,0.00,10.6,94,5.4,262
2020-04-20T10:00,11.9,0.00,10.4,91,0.7,90
2020-04-20T11:00,11.1,0.00,10.3,95,3.3,139
2020-04-20T12:00,12.4,0.00,11.2,93,2.4,207
2020-04-20T13:00,12.5,0.00,11.2,92,1.1,90
2020-04-20T14:00,12.7,0.00,11.6,93,2.2,99
2020-04-20T15:00,14.0,0.00,11.4,84,3.3,174
2020-04-20T16:00,15.3,0.00,10.6,73,4.9,216
2020-04-20T17:00,15.8,0.00,10.6,71,7.1,221
2020-04-20T18:00,16.4,0.00,10.7,69,7.7,208
2020-04-20T19:00,17.1,0.00,10.9,67,6.8,183
2020-04-20T20:00,18.0,0.10,11.0,63,9.8,186
2020-04-20T21:00,18.5,0.10,11.2,62,10.7,194
2020-04-20T22:00,18.2,0.10,11.6,65,14.2,201
2020-04-20T23:00,18.0,0.00,11.6,66,10.8,210
2020-04-21T00:00,18.4,0.00,12.1,67,13.6,217
2020-04-21T01:00,17.0,0.00,11.6,70,15.3,223
2020-04-21T02:00,16.1,0.00,11.1,72,13.3,237
2020-04-21T03:00,15.2,0.00,11.9,80,8.8,235
2020-04-21T04:00,15.0,0.00,12.1,83,4.8,222
2020-04-21T05:00,14.5,0.00,12.1,86,7.6,199
2020-04-21T06:00,13.8,0.00,11.8,87,6.6,202
2020-04-21T07:00,13.1,0.00,11.6,90,3.3,139
2020-04-21T08:00,12.8,0.00,11.6,92,6.1,93
2020-04-21T09:00,12.1,0.00,11.5,96,7.9,93
2020-04-21T10:00,11.9,0.00,11.4,96,9.7,105
2020-04-21T11:00,11.8,0.00,11.2,96,8.5,78
2020-04-21T12:00,11.8,0.00,11.2,97,3.3,13
2020-04-21T13:00,12.0,0.00,11.4,96,3.7,299
2020-04-21T14:00,12.1,0.00,11.5,96,5.4,250
2020-04-21T15:00,14.6,0.00,11.6,82,6.3,246
2020-04-21T16:00,17.9,0.00,8.8,55,10.0,291
2020-04-21T17:00,20.3,0.00,8.2,46,13.3,303
2020-04-21T18:00,22.7,0.00,8.3,40,12.7,295
2020-04-21T19:00,23.6,0.00,8.8,39,15.9,237
2020-04-21T20:00,21.8,0.00,12.8,57,25.7,214
2020-04-21T21:00,21.6,0.00,11.7,53,21.3,210
2020-04-21T22:00,21.3,0.00,10.8,51,17.0,212
2020-04-21T23:00,21.0,0.00,9.8,49,13.2,225
2020-04-22T00:00,21.2,0.00,10.9,52,12.8,238
2020-04-22T01:00,20.0,0.00,10.8,55,13.0,251
2020-04-22T02:00,18.4,0.00,10.6,60,8.6,268
2020-04-22T03:00,16.8,0.00,11.2,70,3.3,257
2020-04-22T04:00,15.8,0.00,11.9,78,3.7,209
2020-04-22T05:00,15.1,0.00,12.4,84,7.4,133
2020-04-22T06:00,13.4,0.00,12.1,91,13.9,100
2020-04-22T07:00,12.8,0.00,10.6,87,8.6,68
2020-04-22T08:00,12.6,0.00,10.3,86,6.9,28
2020-04-22T09:00,12.3,0.00,9.6,84,4.1,15
2020-04-22T10:00,11.5,0.00,9.2,86,3.7,29
2020-04-22T11:00,11.4,0.00,9.1,86,4.7,81
2020-04-22T12:00,10.6,0.00,9.2,91,12.2,71
2020-04-22T13:00,10.8,0.00,9.2,90,6.7,54
2020-04-22T14:00,11.9,0.00,9.2,84,6.7,36
2020-04-22T15:00,13.8,0.00,9.3,75,3.7,29
2020-04-22T16:00,16.1,0.00,8.9,62,1.1,72
2020-04-22T17:00,19.0,0.00,8.9,52,2.6,164
2020-04-22T18:00,22.8,0.00,9.6,43,7.6,183
2020-04-22T19:00,25.2,0.00,10.9,41,11.9,194
2020-04-22T20:00,25.9,0.00,12.6,44,16.0,211
2020-04-22T21:00,26.1,0.00,12.7,43,16.4,218
2020-04-22T22:00,27.0,0.00,12.4,41,17.1,219
2020-04-22T23:00,28.0,0.00,12.8,39,15.3,225
2020-04-23T00:00,30.8,0.00,13.4,35,14.4,257
2020-04-23T01:00,31.4,0.00,5.2,19,17.3,293
2020-04-23T02:00,28.6,0.00,6.3,24,22.2,312
2020-04-23T03:00,26.4,0.00,7.2,30,27.9,340
2020-04-23T04:00,24.2,0.00,6.8,33,27.9,335
2020-04-23T05:00,23.0,0.00,6.4,34,19.5,309
2020-04-23T06:00,21.6,0.00,6.4,37,10.0,291
2020-04-23T07:00,20.1,0.00,6.7,42,9.1,288
2020-04-23T08:00,19.9,0.00,6.9,43,10.6,298
2020-04-23T09:00,19.0,0.00,7.3,46,8.7,312
2020-04-23T10:00,17.0,0.00,8.1,56,5.0,339
2020-04-23T11:00,15.4,0.00,8.9,65,4.1,38
2020-04-23T12:00,14.8,0.00,9.0,68,9.0,85
2020-04-23T13:00,14.2,0.00,9.2,72,5.2,78
2020-04-23T14:00,15.9,0.00,8.9,63,3.9,56
2020-04-23T15:00,18.9,0.00,8.9,52,5.4,82
2020-04-23T16:00,22.5,0.00,9.1,42,2.6,106
2020-04-23T17:00,25.5,0.00,10.0,38,2.7,113
2020-04-23T18:00,27.8,0.00,10.4,34,7.6,115
2020-04-23T19:00,30.3,0.00,10.6,30,7.9,106
2020-04-23T20:00,32.6,0.00,10.4,26,7.9,164
2020-04-23T21:00,33.1,0.00,10.4,25,14.5,194
2020-04-23T22:00,31.6,0.00,10.6,27,20.9,204
2020-04-23T23:00,30.5,0.00,9.6,27,19.0,209
2020-04-24T00:00,28.9,0.00,7.5,26,17.3,227
2020-04-24T01:00,28.5,0.00,9.1,30,15.3,231
2020-04-24T02:00,27.4,0.00,11.2,37,10.4,256
2020-04-24T03:00,26.4,0.00,10.4,37,7.1,345
2020-04-24T04:00,23.4,0.00,11.6,48,4.5,14
2020-04-24T05:00,21.6,0.00,12.0,54,3.7,29
2020-04-24T06:00,20.0,0.00,11.3,57,10.0,75
2020-04-24T07:00,18.8,0.00,10.6,59,8.7,73
2020-04-24T08:00,18.2,0.00,9.9,58,4.6,51
2020-04-24T09:00,17.1,0.00,10.4,65,5.9,76
2020-04-24T10:00,16.5,0.00,9.8,64,5.8,90
2020-04-24T11:00,15.1,0.00,9.9,71,4.4,55
2020-04-24T12:00,14.9,0.00,10.0,72,4.9,73
2020-04-24T13:00,15.4,0.00,9.4,67,5.2,78
2020-04-24T14:00,16.4,0.00,9.4,63,5.1,51
2020-04-24T15:00,19.6,0.00,8.9,50,1.0,315
2020-04-24T16:00,23.2,0.00,8.6,39,3.1,216
2020-04-24T17:00,27.1,0.00,8.4,31,6.7,196
2020-04-24T18:00,30.6,0.00,7.9,24,8.2,203
2020-04-24T19:00,33.2,0.00,6.7,19,8.2,209
2020-04-24T20:00,35.0,0.00,5.4,16,9.0,217
2020-04-24T21:00,35.8,0.00,5.6,15,13.0,231
2020-04-24T22:00,36.3,0.00,4.9,14,15.6,232
2020-04-24T23:00,36.2,0.00,3.7,13,17.7,231
2020-04-25T00:00,34.7,0.00,9.3,21,21.3,231
2020-04-25T01:00,32.9,0.00,11.6,27,19.4,235
2020-04-25T02:00,31.4,0.00,13.8,34,14.5,256
2020-04-25T03:00,30.6,0.00,8.1,25,16.6,321
2020-04-25T04:00,27.3,0.00,8.4,30,17.4,336
2020-04-25T05:00,25.0,0.00,7.9,34,11.8,340
2020-04-25T06:00,23.1,0.00,8.8,40,8.2,15
2020-04-25T07:00,21.4,0.00,10.7,51,9.7,51
2020-04-25T08:00,20.2,0.00,11.0,55,9.1,56
